story_id,person,type,aliases,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence,is_dialogue,count_lexicon,is_subject,is_object,subject_sentences_stem
43,Person-1,protagonist,['Paul Revere'],81,So through the night Paul Revere rode toward Concord,8,80.0,Then they took their guns their axes anything they could find and hurried out,At every farmhouse and every village he repeated his call,Then they took their guns their axes anything they could find and hurried out [SEP] So through the night Paul Revere rode toward Concord [SEP] At every farmhouse and every village he repeated his call,1,0,0.0,0,0,night paul rever rode toward concord
43,Person-2,neutral,['men'],10,Brave men left their homes and hurried toward Boston,5,102.0,The whole country was stirred up,They said We do not wish to fight against the king but we are free men and he must not send soldiers to oppress us,The whole country was stirred up [SEP] Brave men left their homes and hurried toward Boston [SEP] They said We do not wish to fight against the king but we are free men and he must not send soldiers to oppress us,1,0,0.2,1,0,brave men left home hurri toward boston
42,Person-5,neutral,['horse'],73,Then he mounted his horse and rode swiftly home,2,15.0,He took the bird up gently and laid it in his hunting bag,He said to himself I have learned a sad lesson today and that is never to do anything in anger,He took the bird up gently and laid it in his hunting bag [SEP] Then he mounted his horse and rode swiftly home [SEP] He said to himself I have learned a sad lesson today and that is never to do anything in anger,1,0,0.0,0,1,mount hors rode swiftli home
42,Person-6,neutral,['deer'],13,If they chanced to see a deer or a rabbit they would swoop down upon it swift as any arrow,1,20.0,At a word from their masters they would fly high up into the air and look around for prey,All day long Genghis Khan and his huntsmen rode through the woods,At a word from their masters they would fly high up into the air and look around for prey [SEP] If they chanced to see a deer or a rabbit they would swoop down upon it swift as any arrow [SEP] All day long Genghis Khan and his huntsmen rode through the woods,1,0,0.4,0,1,chanc see deer rabbit would swoop upon swift arrow
42,Person-9,neutral,['snake'],64,It was a huge dead snake of the most poisonous kind,1,11.0,There indeed was a pool of water but what was that lying in the pool and almost filling it,The king stopped,There indeed was a pool of water but what was that lying in the pool and almost filling it [SEP] It was a huge dead snake of the most poisonous kind [SEP] The king stopped,1,0,-0.39999999999999997,0,0,huge dead snake poison kind
43,Person-1,protagonist,['Paul Revere'],30,said Paul Revere,8,80.0,Indeed,They shall get no powder if I can help it,Indeed [SEP] said Paul Revere [SEP] They shall get no powder if I can help it,1,0,0.0,0,0,said paul rever
44,Person-2,neutral,['king'],44,And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France,10,231.0,He led a wicked life and was killed by one of his own men while hunting in the forest,,He led a wicked life and was killed by one of his own men while hunting in the forest [SEP] And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France [SEP],0,0,0.0,0,0,henri handsom scholar chest gold becam king england ruler land father franc
44,Person-3,neutral,['bird'],14,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,7,141.0,He was a tall willful lad and was nick-named Short Stocking,A hawk answered Robert,He was a tall willful lad and was nick-named Short Stocking [SEP] Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A hawk answered Robert,0,0,1.0,0,0,fair sir said one men answer question instead boy pleas god bird kind bird would rather
44,Person-3,neutral,['bird'],16,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,7,141.0,A hawk answered Robert,The next who came was young William his father's name-sake and pet,A hawk answered Robert [SEP] I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight [SEP] The next who came was young William his father's name-sake and pet,0,0,1.0,0,0,would rather hawk bird remind one much bold gallant knight
44,Person-3,neutral,['bird'],19,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,7,141.0,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red,An eagle answered William,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] An eagle answered William,0,0,1.0,0,0,fair sir said wise man answer question instead boy pleas god bird kind bird would rather
44,Person-3,neutral,['bird'],22,It is feared by all other birds and is there-fore the king of them all,7,141.0,I would rather be an eagle because it is strong and brave,Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,I would rather be an eagle because it is strong and brave [SEP] It is feared by all other birds and is there-fore the king of them all [SEP] Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,0,0,-0.4,0,0,fear bird fore king
44,Person-4,neutral,['Wil-liam'],1,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons,2,175.0,,One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,[SEP] There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons [SEP] One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,0,0,0.6,0,0,great king england call wil liam con quer three son
44,Person-4,neutral,['Wil-liam'],2,One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,2,175.0,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons,I am thinking he said of what my sons may do after I am dead,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons [SEP] One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter [SEP] I am thinking he said of what my sons may do after I am dead,0,0,-0.4,0,0,one day king wil liam seem think someth made feel sad wise men ask matter
44,Person-2,neutral,['king'],5,Indeed I am at a loss to know which one of the three ought to be the king when I am gone,10,231.0,For unless they are wise and strong they cannot keep the kingdom which I have won for them,O king,For unless they are wise and strong they cannot keep the kingdom which I have won for them [SEP] Indeed I am at a loss to know which one of the three ought to be the king when I am gone [SEP] O king,1,0,0.0,0,0,inde loss know one three ought king gone
44,Person-2,neutral,['king'],9,The plan is well worth trying at least said the king,10,231.0,Perhaps by asking each one of them a few ques-tions we can find out which one of them will be best fitted to rule in your place,Have the boys come before you and then ask them what you please,Perhaps by asking each one of them a few ques-tions we can find out which one of them will be best fitted to rule in your place [SEP] The plan is well worth trying at least said the king [SEP] Have the boys come before you and then ask them what you please,1,0,0.4,0,1,plan well worth tri least said king
