tokens,ner_tags,story_id
"['In' 'a' 'Department' 'Store' 'while' 'awaiting' 'for' 'the' 'Cash' 'Boy'
 'to' 'come' 'back' 'with' 'the' 'Change' 'he' 'would' 'find' 'out' 'the'
 ""Girl's"" 'Name' 'her' 'Favorite' 'Flower' 'and' 'where' 'a' 'Letter'
 'would' 'reach' 'her']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['Upon' 'entering' 'a' 'Parlor' 'Car' 'at' 'St' 'Paul' 'he' 'would'
 'select' 'a' 'Chair' 'next' 'to' 'the' 'Most' 'Promising' 'One' 'in'
 'Sight' 'and' 'ask' 'her' 'if' 'she' 'cared' 'to' 'have' 'the' 'Shade'
 'lowered']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['Before' 'the' 'Train' 'cleared' 'the' 'Yards' 'he' 'would' 'have' 'the'
 'Porter' 'bringing' 'a' 'Foot-Stool' 'for' 'the' 'Lady']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],3
"['At' 'Hastings' 'he' 'would' 'be' 'asking' 'her' 'if' 'she' 'wanted'
 'Something' 'to' 'Read']",[0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['At' 'Red' 'Wing' 'he' 'would' 'be' 'telling' 'her' 'that' 'she'
 'resembled' 'Maxine' 'Elliott' 'and' 'showing' 'her' 'his' 'Watch' 'left'
 'to' 'him' 'by' 'his' 'Grandfather' 'a' 'Prominent' 'Virginian']",[0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['At' 'La' 'Crosse' 'he' 'would' 'be' 'reading' 'the' 'Menu' 'Card' 'to'
 'her' 'and' 'telling' 'her' 'how' 'different' 'it' 'is' 'when' 'you'
 'have' 'Some' 'One' 'to' 'join' 'you' 'in' 'a' 'Bite']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['At' 'Milwaukee' 'he' 'would' 'go' 'out' 'and' 'buy' 'a' 'Bouquet' 'for'
 'her' 'and' 'when' 'they' 'rode' 'into' 'Chicago' 'they' 'would' 'be'
 'looking' 'but' 'of' 'the' 'same' 'Window' 'and' 'he' 'would' 'be'
 'arranging' 'for' 'her' 'Baggage' 'with' 'the' 'Transfer' 'Man']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1]",3
['After' 'that' 'they' 'would' 'be' 'Old' 'Friends'],[0 0 0 0 0 0 1],3
"['Now' 'Fred' 'and' 'Eustace' 'had' 'been' 'at' 'School' 'with' 'Gus'
 'and' 'they' 'had' 'seen' 'his' 'Work' 'and' 'they' 'were' 'not'
 'disposed' 'to' 'Introduce' 'him' 'into' 'One' 'of' 'the' 'most'
 'Exclusive' 'Homes' 'in' 'the' 'City']",[0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['They' 'had' 'known' 'Myrtle' 'for' 'many' 'Years' 'but' 'they' 'did'
 'not' 'dare' 'to' 'Address' 'her' 'by' 'her' 'First' 'Name' 'and' 'they'
 'were' 'Positive' 'that' 'if' 'Gus' 'attempted' 'any' 'of' 'his' 'usual'
 'Tactics' 'with' 'her' 'she' 'would' 'be' 'Offended' 'and' 'naturally'
 'enough' 'they' 'would' 'be' 'Blamed' 'for' 'bringing' 'him' 'to' 'the'
 'House']","[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",3
['But' 'Gus' 'insisted'],[0 1 0],3
"['He' 'said' 'he' 'had' 'seen' 'Myrtle' 'and' 'she' 'Suited' 'him' 'from'
 'the' 'Ground' 'up' 'and' 'he' 'proposed' 'to' 'have' 'Friendly' 'Doings'
 'with' 'her']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['At' 'last' 'they' 'told' 'him' 'they' 'would' 'take' 'him' 'if' 'he'
 'promised' 'to' 'Behave']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['Fred' 'warned' 'him' 'that' 'Myrtle' 'would' 'frown' 'down' 'any'
 'Attempt' 'to' 'be' 'Familiar' 'on' 'Short' 'Acquaintance' 'and'
 'Eustace' 'said' 'that' 'as' 'long' 'as' 'he' 'had' 'known' 'Myrtle' 'he'
 'had' 'never' 'Presumed' 'to' 'be' 'Free' 'and' 'Forward' 'with' 'her']","[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0]",3
['He' 'had' 'simply' 'played' 'the' 'Mandolin'],[0 0 0 0 0 0],3
['That' 'was' 'as' 'Far' 'Along' 'as' 'he' 'had' 'ever' 'got'],[0 0 0 0 0 0 0 0 0 0],3
['Gus' 'told' 'them' 'not' 'to' 'Worry' 'about' 'him'],[1 0 0 0 0 0 0 0],3
['All' 'he' 'asked' 'was' 'a' 'Start'],[0 0 0 0 0 0],3
"['He' 'said' 'he' 'was' 'a' 'Willing' 'Performer' 'but' 'as' 'yet' 'he'
 'never' 'had' 'been' 'Disqualified' 'for' 'Crowding']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['Fred' 'and' 'Eustace' 'took' 'this' 'to' 'mean' 'that' 'he' 'would'
 'not' 'Overplay' 'his' 'Attentions' 'so' 'they' 'escorted' 'him' 'to'
 'the' 'House']",[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['As' 'soon' 'as' 'he' 'had' 'been' 'Presented' 'Gus' 'showed' 'her'
 'where' 'to' 'sit' 'on' 'the' 'Sofa' 'then' 'he' 'placed' 'himself'
 'about' 'Six' 'Inches' 'away' 'and' 'began' 'to' 'Buzz' 'looking' 'her'
 'straight' 'in' 'the' 'Eye']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['He' 'said' 'that' 'when' 'he' 'first' 'saw' 'her' 'he' 'Mistook' 'her'
 'for' 'Miss' 'Prentice' 'who' 'was' 'said' 'to' 'be' 'the' 'Most'
 'Beautiful' 'Girl' 'in' 'St' 'Paul' 'only' 'when' 'he' 'came' 'closer'
 'he' 'saw' 'that' 'it' ""couldn't"" 'be' 'Miss' 'Prentice' 'because' 'Miss'
 'Prentice' ""didn't"" 'have' 'such' 'Lovely' 'Hair']","[0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 2 0 1 2 0 0 0 0 0]",3
"['Then' 'he' 'asked' 'her' 'the' 'Month' 'of' 'her' 'Birth' 'and' 'told'
 'her' 'Fortune' 'thereby' 'coming' 'nearer' 'to' 'Holding' 'her' 'Hand'
 'within' 'Eight' 'Minutes' 'than' 'Eustace' 'had' 'come' 'in' 'a'
 'Lifetime']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],3
"['Play' 'something' 'Boys' 'he' 'Ordered' 'just' 'as' 'if' 'he' 'had'
 'paid' 'them' 'Money' 'to' 'come' 'along' 'and' 'make' 'Music' 'for'
 'him']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['They' 'unlimbered' 'their' 'Mandolins' 'and' 'began' 'to' 'play' 'a'
 'Sousa' 'March']",[0 0 0 0 0 0 0 0 0 0 0],3
['He' 'asked' 'Myrtle' 'if' 'she' 'had' 'seen' 'the' 'New' 'Moon'],[0 0 1 0 0 0 0 0 0 0],3
['She' 'replied' 'that' 'she' 'had' 'not' 'so' 'they' 'went' 'Outside'],[0 0 0 0 0 0 0 0 0 0],3
"['When' 'Fred' 'and' 'Eustace' 'finished' 'the' 'first' 'Piece' 'Gus'
 'appeared' 'at' 'the' 'open' 'Window' 'and' 'asked' 'them' 'to' 'play'
 'The' 'Georgia' 'Camp-Meeting' 'which' 'had' 'always' 'been' 'one' 'of'
 'his' 'Favorites']",[0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['So' 'they' 'played' 'that' 'and' 'when' 'they' 'had' 'Concluded' 'there'
 'came' 'a' 'Voice' 'from' 'the' 'Outer' 'Darkness' 'and' 'it' 'was' 'the'
 'Voice' 'of' 'Myrtle']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],3
"['She' 'said' ""I'll"" 'tell' 'you' 'what' 'to' 'Play' 'play' 'the'
 'Intermezzo']",[0 0 0 0 0 0 0 0 0 0 0],3
['Fred' 'and' 'Eustace' 'exchanged' 'Glances'],[1 0 1 0 0],3
"['They' 'began' 'to' 'Perceive' 'that' 'they' 'had' 'been' 'backed' 'into'
 'a' 'Siding']",[0 0 0 0 0 0 0 0 0 0 0 0],3
"['With' 'a' 'few' 'Potted' 'Palms' 'in' 'front' 'of' 'them' 'and' 'two'
 'Cards' 'from' 'the' 'Union' 'they' 'would' 'have' 'been' 'just' 'the'
 'same' 'as' 'a' 'Hired' 'Orchestra']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
['But' 'they' 'played' 'the' 'Intermezzo' 'and' 'felt' 'Peevish'],[0 0 0 0 0 0 0 0],3
['Then' 'they' 'went' 'to' 'the' 'Window' 'and' 'looked' 'out'],[0 0 0 0 0 0 0 0 0],3
"['Gus' 'and' 'Myrtle' 'were' 'sitting' 'in' 'the' 'Hammock' 'which' 'had'
 'quite' 'a' 'Pitch' 'toward' 'the' 'Center']",[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['Gus' 'had' 'braced' 'himself' 'by' 'Holding' 'to' 'the' 'back' 'of'
 'the' 'Hammock']",[1 0 0 0 0 0 0 0 0 0 0 0],3
"['He' 'did' 'not' 'have' 'his' 'Arm' 'around' 'Myrtle' 'but' 'he' 'had'
 'it' 'Extended' 'in' 'a' 'Line' 'parallel' 'with' 'her' 'Back']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],3
"['What' 'he' 'had' 'done' ""wouldn't"" 'Justify' 'a' 'Girl' 'in' 'saying'
 'Sir']",[0 0 0 0 0 0 0 1 0 0 0],3
['but' 'it' 'started' 'a' 'Real' 'Scandal' 'with' 'Fred' 'and' 'Eustace'],[0 0 0 0 0 0 0 1 0 1],3
"['They' 'saw' 'that' 'the' 'Only' 'Way' 'to' 'Get' 'Even' 'with' 'her'
 'was' 'to' 'go' 'Home' 'without' 'saying' 'Good' 'Night']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['So' 'they' 'slipped' 'out' 'the' 'Side' 'Door' 'shivering' 'with'
 'Indignation']",[0 0 0 0 0 0 0 0 0 0],3
"['After' 'that' 'for' 'several' 'Weeks' 'Gus' 'kept' 'Myrtle' 'so' 'Busy'
 'that' 'she' 'had' 'no' 'Time' 'to' 'think' 'of' 'considering' 'other'
 'Candidates']",[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['He' 'sent' 'Books' 'to' 'her' 'Mother' 'and' 'allowed' 'the' 'Old'
 'Gentleman' 'to' 'take' 'Chips' 'away' 'from' 'him' 'at' 'Poker']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0],3
"['They' 'were' 'Married' 'in' 'the' 'Autumn' 'and' 'Father-in-Law' 'took'
 'Gus' 'into' 'the' 'Firm' 'saying' 'that' 'he' 'had' 'needed' 'a' 'good'
 'Pusher' 'for' 'a' 'Long' 'Time']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
"['At' 'the' 'Wedding' 'the' 'two' 'Mandolin' 'Players' 'were' 'permitted'
 'to' 'act' 'as' 'Ushers']",[0 0 0 0 0 0 0 0 0 0 0 0 0],3
['MORAL' 'To' 'get' 'a' 'fair' 'Trial' 'of' 'Speed' 'use' 'a' 'Pace-Maker'],[0 0 0 0 0 0 0 0 0 0 0],3
"['Dear' 'Merrys' 'As' 'a' 'subject' 'appropriate' 'to' 'the' 'season' 'I'
 'want' 'to' 'tell' 'you' 'about' 'a' 'New' ""Year's"" 'breakfast' 'which'
 'I' 'had' 'when' 'I' 'was' 'a' 'little' 'girl']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],4
['What' 'do' 'you' 'think' 'it' 'was'],[0 0 0 0 0 0],4
['A' 'slice' 'of' 'dry' 'bread' 'and' 'an' 'apple'],[0 0 0 0 0 0 0 0],4
"['This' 'is' 'how' 'it' 'happened' 'and' 'it' 'is' 'a' 'true' 'story'
 'every' 'word']",[0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['As' 'we' 'came' 'down' 'to' 'breakfast' 'that' 'morning' 'with' 'very'
 'shiny' 'faces' 'and' 'spandy' 'clean' 'aprons' 'we' 'found' 'father'
 'alone' 'in' 'the' 'dining-room']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],4
['Happy' 'New' 'Year' 'papa'],[0 0 0 1],4
['Where' 'is' 'mother'],[0 0 1],4
['we' 'cried'],[0 0],4
"['A' 'little' 'boy' 'came' 'begging' 'and' 'said' 'they' 'were' 'starving'
 'at' 'home' 'so' 'your' 'mother' 'went' 'to' 'see' 'and' 'ah' 'here'
 'she' 'is']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],4
"['As' 'papa' 'spoke' 'in' 'came' 'mamma' 'looking' 'very' 'cold' 'rather'
 'sad' 'and' 'very' 'much' 'excited']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['Children' ""don't"" 'begin' 'till' 'you' 'hear' 'what' 'I' 'have' 'to'
 'say' 'she' 'cried' 'and' 'we' 'sat' 'staring' 'at' 'her' 'with' 'the'
 'breakfast' 'untouched' 'before' 'us']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['Not' 'far' 'away' 'from' 'here' 'lies' 'a' 'poor' 'woman' 'with' 'a'
 'little' 'new-born' 'baby']",[0 0 0 0 0 0 0 0 1 0 0 0 0 1],4
"['Six' 'children' 'are' 'huddled' 'into' 'one' 'bed' 'to' 'keep' 'from'
 'freezing' 'for' 'they' 'have' 'no' 'fire']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['There' 'is' 'nothing' 'to' 'eat' 'over' 'there' 'and' 'the' 'oldest'
 'boy' 'came' 'here' 'to' 'tell' 'me' 'they' 'were' 'starving' 'this'
 'bitter' 'cold' 'day']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],4
"['My' 'little' 'girls' 'will' 'you' 'give' 'them' 'your' 'breakfast' 'as'
 'a' 'New' ""Year's"" 'gift']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0],4
"['We' 'sat' 'silent' 'a' 'minute' 'and' 'looked' 'at' 'the' 'nice' 'hot'
 'porridge' 'creamy' 'milk' 'and' 'good' 'bread' 'and' 'butter' 'for' 'we'
 'were' 'brought' 'up' 'like' 'English' 'children' 'and' 'never' 'drank'
 'tea' 'or' 'coffee' 'or' 'ate' 'anything' 'but' 'porridge' 'for' 'our'
 'breakfast']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]",4
"['I' 'wish' ""we'd"" 'eaten' 'it' 'up' 'thought' 'I' 'for' 'I' 'was'
 'rather' 'a' 'selfish' 'child' 'and' 'very' 'hungry']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],4
"[""I'm"" 'so' 'glad' 'you' 'come' 'before' 'we' 'began' 'said' 'Nan'
 'cheerfully']",[0 0 0 0 0 0 0 0 0 0 0],4
"['May' 'I' 'go' 'and' 'help' 'carry' 'it' 'to' 'the' 'poor' 'little'
 'children']",[0 0 0 0 0 0 0 0 0 0 0 1],4
"['asked' 'Beth' 'who' 'had' 'the' 'tenderest' 'heart' 'that' 'ever' 'beat'
 'under' 'a' 'pinafore']",[0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['I' 'can' 'carry' 'the' 'lassy' 'pot' 'said' 'little' 'May' 'proudly'
 'giving' 'the' 'thing' 'she' 'loved' 'best']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['And' 'I' 'shall' 'take' 'all' 'the' 'porridge' 'I' 'burst' 'in'
 'heartily' 'ashamed' 'of' 'my' 'first' 'feeling']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['You' 'shall' 'put' 'on' 'your' 'things' 'and' 'help' 'me' 'and' 'when'
 'we' 'come' 'back' ""we'll"" 'get' 'something' 'to' 'eat' 'said' 'mother'
 'beginning' 'to' 'pile' 'the' 'bread' 'and' 'butter' 'into' 'a' 'big'
 'basket']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4
['We' 'were' 'soon' 'ready' 'and' 'the' 'procession' 'set' 'out'],[0 0 0 0 0 0 0 0 0],4
"['First' 'papa' 'with' 'a' 'basket' 'of' 'wood' 'on' 'one' 'arm' 'and'
 'coal' 'on' 'the' 'other' 'mamma' 'next' 'with' 'a' 'bundle' 'of' 'warm'
 'things' 'and' 'the' 'teapot' 'Nan' 'and' 'I' 'carried' 'a' 'pail' 'of'
 'hot' 'porridge' 'between' 'us' 'and' 'each' 'a' 'pitcher' 'of' 'milk'
 'Beth' 'brought' 'some' 'cold' 'meat' 'May' 'the' 'lassy' 'pot' 'and'
 'her' 'old' 'hood' 'and' 'boots' 'and' 'Betsey' 'the' 'girl' 'brought'
 'up' 'the' 'rear' 'with' 'a' 'bag' 'of' 'potatoes' 'and' 'some' 'meal']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]",4
"['Fortunately' 'it' 'was' 'early' 'and' 'we' 'went' 'along' 'back'
 'streets' 'so' 'few' 'people' 'saw' 'us' 'and' 'no' 'one' 'laughed' 'at'
 'the' 'funny' 'party']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['What' 'a' 'poor' 'bare' 'miserable' 'place' 'it' 'was' 'to' 'be' 'sure'
 'broken' 'windows' 'no' 'fire' 'ragged' 'clothes' 'wailing' 'baby' 'sick'
 'mother' 'and' 'a' 'pile' 'of' 'pale' 'hungry' 'children' 'cuddled'
 'under' 'one' 'quilt' 'trying' 'to' 'keep' 'warm']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],4
"['How' 'the' 'big' 'eyes' 'stared' 'and' 'the' 'blue' 'lips' 'smiled' 'as'
 'we' 'came' 'in']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
['Ah' 'mein' 'Gott'],[0 0 0],4
['it' 'is' 'the' 'good' 'angels' 'that' 'come' 'to' 'us'],[0 0 0 0 0 0 0 0 0],4
['cried' 'the' 'poor' 'woman' 'with' 'tears' 'of' 'joy'],[0 0 0 1 0 0 0 0],4
"['Funny' 'angels' 'in' 'woollen' 'hoods' 'and' 'red' 'mittens' 'said' 'I'
 'and' 'they' 'all' 'laughed']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['Then' 'we' 'fell' 'to' 'work' 'and' 'in' 'fifteen' 'minutes' 'it'
 'really' 'did' 'seem' 'as' 'if' 'fairies' 'had' 'been' 'at' 'work'
 'there']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],4
"['Papa' 'made' 'a' 'splendid' 'fire' 'in' 'the' 'old' 'fireplace' 'and'
 'stopped' 'up' 'the' 'broken' 'window' 'with' 'his' 'own' 'hat' 'and'
 'coat']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['Mamma' 'set' 'the' 'shivering' 'children' 'round' 'the' 'fire' 'and'
 'wrapped' 'the' 'poor' 'woman' 'in' 'warm' 'things']",[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],4
"['Betsey' 'and' 'the' 'rest' 'of' 'us' 'spread' 'the' 'table' 'and' 'fed'
 'the' 'starving' 'little' 'ones']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
['Das' 'ist' 'gute'],[0 0 0],4
['Oh' 'nice'],[0 0],4
['Der' 'angel' 'Kinder'],[0 0 0],4
"['cried' 'the' 'poor' 'things' 'as' 'they' 'ate' 'and' 'smiled' 'and'
 'basked' 'in' 'the' 'warm' 'blaze']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['We' 'had' 'never' 'been' 'called' 'angel-children' 'before' 'and' 'we'
 'thought' 'it' 'very' 'charming' 'especially' 'I' 'who' 'had' 'often'
 'been' 'told' 'I' 'was' 'a' 'regular' 'Sancho']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
['What' 'fun' 'it' 'was'],[0 0 0 0],4
"['Papa' 'with' 'a' 'towel' 'for' 'an' 'apron' 'fed' 'the' 'smallest'
 'child' 'mamma' 'dressed' 'the' 'poor' 'little' 'new-born' 'baby' 'as'
 'tenderly' 'as' 'if' 'it' 'had' 'been' 'her' 'own']",[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],4
"['Betsey' 'gave' 'the' 'mother' 'gruel' 'and' 'tea' 'and' 'comforted'
 'her' 'with' 'assurance' 'of' 'better' 'days' 'for' 'all']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],4
"['Nan' 'Lu' 'Beth' 'and' 'May' 'flew' 'about' 'among' 'the' 'seven'
 'children' 'talking' 'and' 'laughing' 'and' 'trying' 'to' 'understand'
 'their' 'funny' 'broken' 'English']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4
"['It' 'was' 'a' 'very' 'happy' 'breakfast' 'though' 'we' ""didn't"" 'get'
 'any' 'of' 'it' 'and' 'when' 'we' 'came' 'away' 'leaving' 'them' 'all'
 'so' 'comfortable' 'and' 'promising' 'to' 'bring' 'clothes' 'and' 'food'
 'by' 'and' 'by' 'I' 'think' 'there' 'were' 'not' 'in' 'all' 'the'
 'hungry' 'little' 'girls' 'who' 'gave' 'away' 'their' 'breakfast' 'and'
 'contented' 'themselves' 'with' 'a' 'bit' 'of' 'bread' 'and' 'an' 'apple'
 'of' 'New' ""Year's"" 'day']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",4
"['As' 'much' 'as' 'seventy' 'years' 'ago' 'in' 'the' 'city' 'of' 'Boston'
 'there' 'lived' 'a' 'small' 'girl' 'who' 'had' 'the' 'naughty' 'habit'
 'of' 'running' 'away']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],5
"['On' 'a' 'certain' 'April' 'morning' 'almost' 'as' 'soon' 'as' 'her'
 'mother' 'finished' 'buttoning' 'her' 'dress' 'Louisa' 'May' 'Alcott'
 'slipped' 'out' 'of' 'the' 'house' 'and' 'up' 'the' 'street' 'as' 'fast'
 'as' 'her' 'feet' 'could' 'carry' 'her']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5
"['Louisa' 'crept' 'through' 'a' 'narrow' 'alley' 'and' 'crossed' 'several'
 'streets']",[1 0 0 0 0 0 0 0 0 0],5
"['It' 'was' 'a' 'beautiful' 'day' 'and' 'she' 'did' 'not' 'care' 'so'
 'very' 'much' 'just' 'where' 'she' 'went' 'so' 'long' 'as' 'she' 'was'
 'having' 'an' 'adventure' 'all' 'by' 'herself']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5
"['Suddenly' 'she' 'came' 'upon' 'some' 'children' 'who' 'said' 'they'
 'were' 'going' 'to' 'a' 'nice' 'tall' 'ash' 'heap' 'to' 'play']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],5
['They' 'asked' 'her' 'to' 'join' 'them'],[0 0 0 0 0 0],5
"['Louisa' 'thought' 'they' 'were' 'fine' 'playmates' 'for' 'when' 'she'
 'grew' 'hungry' 'they' 'shared' 'some' 'cold' 'potatoes' 'and' 'bread'
 'crusts' 'with' 'her']",[1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5
"['She' 'would' 'not' 'have' 'thought' 'this' 'much' 'of' 'a' 'lunch' 'in'
 'her' ""mother's"" 'dining-room' 'but' 'for' 'an' 'outdoor' 'picnic' 'it'
 'did' 'very' 'well']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5
"['When' 'she' 'tired' 'of' 'the' 'ash' 'heap' 'she' 'bade' 'the'
 'children' 'good-by' 'thanked' 'them' 'for' 'their' 'kindness' 'and'
 'hop-skipped' 'to' 'the' 'Common' 'where' 'she' 'must' 'have' 'wandered'
 'about' 'for' 'hours' 'because' 'all' 'of' 'a' 'sudden' 'it' 'began' 'to'
 'grow' 'dark']","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",5
['Then' 'she' 'wanted' 'to' 'get' 'home'],[0 0 0 0 0 0],5
['She' 'wanted' 'her' 'doll' 'her' 'kitty' 'and' 'her' 'mother'],[0 0 0 0 0 0 0 0 1],5
"['It' 'frightened' 'her' 'when' 'she' 'could' 'not' 'find' 'any' 'street'
 'that' 'looked' 'natural']",[0 0 0 0 0 0 0 0 0 0 0 0 0],5
['She' 'was' 'hungry' 'and' 'tired' 'too'],[0 0 0 0 0 0],5
"['She' 'threw' 'herself' 'down' 'on' 'some' 'door-steps' 'to' 'rest' 'and'
 'to' 'watch' 'the' 'lamplighter' 'for' 'you' 'must' 'remember' 'this'
 'was' 'long' 'before' 'there' 'was' 'any' 'gas' 'or' 'electricity' 'in'
 'Boston']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5
['At' 'this' 'moment' 'a' 'big' 'dog' 'came' 'along'],[0 0 0 0 0 1 0 0],5
