storyID,judul,sentenceID,sentence,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,liberty,oppression
3,The Fable of the Two Mandolin Players and His Willing Performer,68,"They saw that the Only Way to Get Even with her was to go Home without saying ""Good Night.""",0,0,0,0,0,0,0,0,0,0,0,0
3,The Fable of the Two Mandolin Players and His Willing Performer,69,"So they slipped out the Side Door, shivering with Indignation.",0,0,0,0,0,0,0,0,0,0,0,0
3,The Fable of the Two Mandolin Players and His Willing Performer,70,"After that, for several Weeks, Gus kept Myrtle so Busy that she had no Time to think of considering other Candidates.",0,0,0,0,0,0,0,0,0,0,0,0
3,The Fable of the Two Mandolin Players and His Willing Performer,71,"He sent Books to her Mother, and allowed the Old Gentleman to take Chips away from him at Poker.",0,0,0,0,0,0,0,0,0,0,0,0
3,The Fable of the Two Mandolin Players and His Willing Performer,72,"They were Married in the Autumn, and Father-in-Law took Gus into the Firm, saying that he had needed a good Pusher for a Long Time.",0,0,0,0,0,0,1,0,0,0,0,0
3,The Fable of the Two Mandolin Players and His Willing Performer,73,At the Wedding the two Mandolin Players were permitted to act as Ushers.,0,0,0,0,0,0,0,0,0,0,0,0
3,The Fable of the Two Mandolin Players and His Willing Performer,74,MORAL: To get a fair Trial of Speed use a Pace-Maker.,0,0,1,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,1,"Dear Merrys:--As a subject appropriate to the season, I want to tell you about a New Year's breakfast which I had when I was a little girl.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,2,What do you think it was?,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,3,A slice of dry bread and an apple.,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,4,"This is how it happened, and it is a true story, every word.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,5,"As we came down to breakfast that morning, with very shiny faces and spandy clean aprons, we found father alone in the dining-room.",0,0,0,0,0,0,0,0,1,0,0,0
4,Cousin Tribulation's Story,6,"""Happy New Year, papa!",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,7,"Where is mother?""",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,8,we cried.,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,9,"""A little boy came begging and said they were starving at home, so your mother went to see and--ah, here she is.""",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,10,"As papa spoke, in came mamma, looking very cold, rather sad, and very much excited.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,11,"""Children, don't begin till you hear what I have to say,"" she cried; and we sat staring at her, with the breakfast untouched before us.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,12,"""Not far away from here, lies a poor woman with a little new-born baby.",0,0,0,1,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,13,"Six children are huddled into one bed to keep from freezing, for they have no fire.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,14,There is nothing to eat over there; and the oldest boy came here to tell me they were starving this bitter cold day.,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,15,"My little girls, will you give them your breakfast, as a New Year's gift?""",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,16,"We sat silent a minute, and looked at the nice, hot porridge, creamy milk, and good bread and butter; for we were brought up like English children, and never drank tea or coffee, or ate anything but porridge for our breakfast.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,17,"""I wish we'd eaten it up,"" thought I, for I was rather a selfish child, and very hungry.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,18,"""I'm so glad you come before we began,"" said Nan, cheerfully.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,19,"""May I go and help carry it to the poor, little children?""",1,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,20,"asked Beth, who had the tenderest heart that ever beat under a pinafore.",0,1,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,21,"""I can carry the lassy pot,"" said little May, proudly giving the thing she loved best.",1,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,22,"""And I shall take all the porridge,"" I burst in, heartily ashamed of my first feeling.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,23,"""You shall put on your things and help me, and when we come back, we'll get something to eat,"" said mother, beginning to pile the bread and butter into a big basket.",1,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,24,"We were soon ready, and the procession set out.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,25,"First, papa, with a basket of wood on one arm and coal on the other; mamma next, with a bundle of warm things and the teapot; Nan and I carried a pail of hot porridge between us, and each a pitcher of milk; Beth brought some cold meat, May the ""lassy pot,"" and her old hood and boots; and Betsey, the girl, brought up the rear with a bag of potatoes and some meal.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,26,"Fortunately it was early, and we went along back streets, so few people saw us, and no one laughed at the funny party.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,27,"What a poor, bare, miserable place it was, to be sure,--broken windows, no fire, ragged clothes, wailing baby, sick mother, and a pile of pale, hungry children cuddled under one quilt, trying to keep warm.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,28,How the big eyes stared and the blue lips smiled as we came in!,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,29,"""Ah, mein Gott!",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,30,"it is the good angels that come to us!""",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,31,"cried the poor woman, with tears of joy.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,32,"""Funny angels, in woollen hoods and red mittens,"" said I; and they all laughed.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,33,"Then we fell to work, and in fifteen minutes, it really did seem as if fairies had been at work there.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,34,Papa made a splendid fire in the old fireplace and stopped up the broken window with his own hat and coat.,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,35,"Mamma set the shivering children round the fire, and wrapped the poor woman in warm things.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,36,"Betsey and the rest of us spread the table, and fed the starving little ones.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,37,"""Das ist gute!"" """,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,38,"Oh, nice!"" """,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,39,"Der angel--Kinder!""",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,40,cried the poor things as they ate and smiled and basked in the warm blaze.,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,41,"We had never been called ""angel-children"" before, and we thought it very charming, especially I who had often been told I was ""a regular Sancho.""",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,42,What fun it was!,0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,43,"Papa, with a towel for an apron, fed the smallest child; mamma dressed the poor little new-born baby as tenderly as if it had been her own.",1,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,44,"Betsey gave the mother gruel and tea, and comforted her with assurance of better days for all.",1,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,45,"Nan, Lu, Beth, and May flew about among the seven children, talking and laughing and trying to understand their funny, broken English.",0,0,0,0,0,0,0,0,0,0,0,0
4,Cousin Tribulation's Story,46,"It was a very happy breakfast, though we didn't get any of it; and when we came away, leaving them all so comfortable, and promising to bring clothes and food by and by, I think there were not in all the hungry little girls who gave away their breakfast, and contented themselves with a bit of bread and an apple of New Year's day.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,1,"As much as seventy years ago, in the city of Boston, there lived a small girl who had the naughty habit of running away.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,2,"On a certain April morning, almost as soon as her mother finished buttoning her dress, Louisa May Alcott slipped out of the house and up the street as fast as her feet could carry her.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,3,Louisa crept through a narrow alley and crossed several streets.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,4,"It was a beautiful day, and she did not care so very much just where she went so long as she was having an adventure, all by herself.",1,0,1,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,5,"Suddenly she came upon some children who said they were going to a nice, tall ash heap to play.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,6,They asked her to join them.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,7,"Louisa thought they were fine playmates, for when she grew hungry they shared some cold potatoes and bread crusts with her.",1,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,8,"She would not have thought this much of a lunch in her mother's dining-room, but for an outdoor picnic it did very well.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,9,"When she tired of the ash heap she bade the children good-by, thanked them for their kindness, and hop-skipped to the Common, where she must have wandered about for hours, because, all of a sudden, it began to grow dark.",1,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,10,Then she wanted to get home.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,11,"She wanted her doll, her kitty, and her mother!",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,12,It frightened her when she could not find any street that looked natural.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,13,"She was hungry and tired, too.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,14,"She threw herself down on some door-steps to rest and to watch the lamplighter, for you must remember this was long before there was any gas or electricity in Boston.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,15,At this moment a big dog came along.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,16,"He kissed her face and hands and then sat down beside her with a sober look in his eyes, as if he were thinking: ""I guess, Little Girl, you need some one to take care of you!""",1,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,17,Poor tired Louisa leaned against his neck and was fast asleep in no time.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,18,The dog kept very still.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,19,He did not want to wake her.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,20,Pretty soon the town crier went by.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,21,"He was ringing a bell and reading in a loud voice, from a paper in his hand, the description of a lost child.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,22,"You see, Louisa's father and mother had missed her early in the forenoon and had looked for her in every place they could think of.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,23,"Each hour they grew more worried, and at dusk they decided to hire this man to search the city.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,24,"When the runaway woke up and heard what the man was shouting—""Lost—Lost—A little girl, six years old, in a pink frock, white hat, and new, green shoes""—she called out in the darkness: ""Why—dat's ME!""",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,25,"The town crier took Louisa by the hand and led her home, where you may be sure she was welcomed with joy.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,26,"Mr. and Mrs. Alcott, from first to last, had had a good many frights about this flyaway Louisa.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,27,"Once when she was only two years old they were traveling with her on a steamboat, and she darted away, in some moment when no one was noticing her, and crawled into the engine-room to watch the machinery.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,28,"Of course her clothes were all grease and dirt, and she might have been caught in the machinery and hurt.",0,1,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,29,You won't be surprised to know that the next day after this last affair Louisa's parents made sure that she did not leave the house.,0,0,0,0,0,0,1,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,30,"Indeed, to be entirely certain of her where-abouts, they tied her to the leg of a big sofa for a whole day!",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,31,"Except for this one fault, Louisa was a good child, so she felt much ashamed that she had caused her mother, whom she loved dearly, so much worry.",1,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,32,"As she sat there, tied to the sofa, she made up her mind that she would never frighten her so again.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,33,No—she would cure herself of the running-away habit!,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,34,"After that day, whenever she felt the least desire to slip out of the house without asking permission, she would hurry to her own little room and shut the door tight.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,35,"To keep her mind from bad plans she would shut her eyes and make up stories—think them all out, herself, you know.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,36,"Then, when some of them seemed pretty good, she would write them down so that she would not forget them.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,37,By and by she found she liked making stories better than anything she had ever done in her life.,0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,38,"Her mother sometimes wondered why Louisa grew so fond of staying in her little chamber at the head of the stairs, all of a sudden, but was pleased that the runaway child had changed into such a quiet, like-to-stay-at-home girl.",0,0,0,0,0,0,0,0,0,0,0,0
5,Louisa May Alcott: A Child's Biography,39,"It was a long time before Louisa dared to mention the stories and rhymes she had hidden in her desk but finally she told her mother about them, and when Mrs. Alcott had read them, she advised her to keep on writing.",0,0,0,0,0,0,0,0,0,0,0,0
